   Year      Age       Female       Male         Total
   1939       53     0.010784     0.018081     0.014026 
   1939       54     0.011169     0.019829     0.014998 
   1939       55     0.012323     0.021327     0.016306 
   1939       56     0.013272     0.022452     0.017323 
   1939       57     0.013966     0.024448     0.018604 
   1939       58     0.014458     0.025352     0.019265 
   1939       59     0.016281     0.027830     0.021428 
   1939       60     0.018094     0.030732     0.023803 
   1939       61     0.019517     0.032371     0.025334 
   1939       62     0.020990     0.034616     0.027176 
   1939       63     0.022443     0.036777     0.028923 
   1939       64     0.025514     0.040561     0.032360 
   1939       65     0.027973     0.043130     0.034869 
   1939       66     0.031047     0.046716     0.038155 
   1939       67     0.032376     0.047827     0.039329 
   1939       68     0.036716     0.053879     0.044250 
   1939       69     0.041515     0.061208     0.050165 
   1939       70     0.046287     0.067286     0.055421 
   1939       71     0.050727     0.072418     0.060162 
   1939       72     0.055379     0.080976     0.066396 
   1939       73     0.060839     0.088008     0.072201 
   1939       74     0.067703     0.094369     0.078761 
   1939       75     0.077584     0.104345     0.088500 
   1939       76     0.088602     0.116594     0.100000 
   1939       77     0.095967     0.125043     0.107692 
   1939       78     0.104425     0.138561     0.117836 
   1939       79     0.118698     0.150805     0.131355 
   1939       80     0.126922     0.162687     0.140652 
   1939       81     0.138700     0.172626     0.151430 
   1939       82     0.154362     0.194230     0.168983 
   1939       83     0.169668     0.207617     0.183262 
   1939       84     0.183728     0.223544     0.197548 
   1939       85     0.204070     0.251205     0.220148 
   1939       86     0.219720     0.269550     0.236311 
   1939       87     0.236769     0.293684     0.255173 
   1939       88     0.262352     0.319914     0.280187 
   1939       89     0.281987     0.331108     0.296402 
